,pubchemCID,Unnamed: 0,Substance,smiles,compName
240,53422438.0,244,1-Ethoxy-2-methyl-1-propoxypropane,CCCOC(C(C)C)OCC,1-ethoxy-2-methyl-1-propoxypropane
241,78760.0,245,1-Ethoxy-4-methoxybenzene,CCOC1=CC=C(C=C1)OC,1-ethoxy-4-methoxybenzene
242,97895.0,246,1-Ethoxyethyl acetate,CCOC(C)OC(=O)C,1-ethoxyethyl acetate
243,97895.0,247,1-Ethoxyethyl acetate,CCOC(C)OC(=O)C,1-ethoxyethyl acetate
244,73690.0,248,1-Ethyl-4-methoxybenzene,CCC1=CC=C(C=C1)OC,1-ethyl-4-methoxybenzene
245,15037.0,249,1-Furfurylpyrrole,C1=CN(C=C1)CC2=CC=CO2,1-(furan-2-ylmethyl)pyrrole
246,15037.0,250,1-Furfurylpyrrole,C1=CN(C=C1)CC2=CC=CO2,1-(furan-2-ylmethyl)pyrrole
247,21057.0,251,1-Hepten-3-ol,CCCCC(C=C)O,hept-1-en-3-ol
248,21057.0,252,1-Hepten-3-ol,CCCCC(C=C)O,hept-1-en-3-ol
249,53422473.0,253,1-Hexyloxy-1-isopentyloxyethane,CCCCCCOC(C)OCCC(C)C,1-[1-(3-methylbutoxy)ethoxy]hexane
250,53422473.0,254,1-Hexyloxy-1-isopentyloxyethane,CCCCCCOC(C)OCCC(C)C,1-[1-(3-methylbutoxy)ethoxy]hexane
251,8299.0,255,1-Hydroxypropan-2-one,CC(=O)CO,1-hydroxypropan-2-one
252,8299.0,256,1-Hydroxypropan-2-one,CC(=O)CO,1-hydroxypropan-2-one
253,,257,1-Isoamyloxy-1-ethoxypropane,,
254,,258,1-Isoamyloxy-1-ethoxypropane,,
255,146679225.0,259,1-Isobutoxy-1-ethoxy-2-methylpropane,CCOC(C(C)C)OCC(C)C,1-ethoxy-2-methyl-1-(2-methylpropoxy)propane
256,146679225.0,260,1-Isobutoxy-1-ethoxy-2-methylpropane,CCOC(C(C)C)OCC(C)C,1-ethoxy-2-methyl-1-(2-methylpropoxy)propane
257,3020407.0,261,1-Isobutoxy-1-ethoxy-3-methylbutane,CCOC(CC(C)C)OCC(C)C,1-ethoxy-3-methyl-1-(2-methylpropoxy)butane
258,3020407.0,262,1-Isobutoxy-1-ethoxy-3-methylbutane,CCOC(CC(C)C)OCC(C)C,1-ethoxy-3-methyl-1-(2-methylpropoxy)butane
259,,263,1-Isobutoxy-1-ethoxyethane,,
260,,264,1-Isobutoxy-1-ethoxyethane,,
261,19964035.0,265,1-Isobutoxy-1-ethoxypropane,CCC(OCC)OCC(C)C,1-(1-ethoxypropoxy)-2-methylpropane
262,19964035.0,266,1-Isobutoxy-1-ethoxypropane,CCC(OCC)OCC(C)C,1-(1-ethoxypropoxy)-2-methylpropane
263,,267,1-Isobutoxy-1-isopentyloxy-2-methylpropane,,
264,,268,1-Isobutoxy-1-isopentyloxy-2-methylpropane,,
265,86278356.0,269,1-Isobutoxy-1-isopentyloxy-3-methylbutane,CC(C)CCOC(CC(C)C)OCC(C)C,3-methyl-1-(3-methylbutoxy)-1-(2-methylpropoxy)butane
266,86278356.0,270,1-Isobutoxy-1-isopentyloxy-3-methylbutane,CC(C)CCOC(CC(C)C)OCC(C)C,3-methyl-1-(3-methylbutoxy)-1-(2-methylpropoxy)butane
267,,271,1-Isobutoxy-1-isopentyloxyethane,,
268,,272,1-Isobutoxy-1-isopentyloxyethane,,
269,,273,"1-Isocyanato-3-isocyanatomethyl-3,5,5-trimethylcyclohexane homopolymer, methyl ethyl ketone oxime-blocked",,
270,53428150.0,274,1-Isopentyloxy-1-pentyloxyethane,CCCCCOC(C)OCCC(C)C,1-[1-(3-methylbutoxy)ethoxy]pentane
271,53428150.0,275,1-Isopentyloxy-1-pentyloxyethane,CCCCCOC(C)OCCC(C)C,1-[1-(3-methylbutoxy)ethoxy]pentane
272,53428151.0,276,1-Isopentyloxy-1-propoxyethane,CCCOC(C)OCCC(C)C,3-methyl-1-(1-propoxyethoxy)butane
273,53428151.0,277,1-Isopentyloxy-1-propoxyethane,CCCOC(C)OCCC(C)C,3-methyl-1-(1-propoxyethoxy)butane
274,53428152.0,278,1-Isopentyloxy-1-propoxypropane,CCCOC(CC)OCCC(C)C,3-methyl-1-(1-propoxypropoxy)butane
275,53428152.0,279,1-Isopentyloxy-1-propoxypropane,CCCOC(CC)OCCC(C)C,3-methyl-1-(1-propoxypropoxy)butane
276,62385.0,280,1-Isopropenyl-4-methylbenzene,CC1=CC=C(C=C1)C(=C)C,1-methyl-4-prop-1-en-2-ylbenzene
277,62385.0,281,1-Isopropenyl-4-methylbenzene,CC1=CC=C(C=C1)C(=C)C,1-methyl-4-prop-1-en-2-ylbenzene
278,14104.0,282,1-Isopropyl-2-methoxy-4-methylbenzene,CC1=CC(=C(C=C1)C(C)C)OC,2-methoxy-4-methyl-1-propan-2-ylbenzene
279,14104.0,283,1-Isopropyl-2-methoxy-4-methylbenzene,CC1=CC(=C(C=C1)C(C)C)OC,2-methoxy-4-methyl-1-propan-2-ylbenzene
280,,286,1-Mercapto-p-menthan-3-one,,
281,33637.0,287,1-Methoxy-2-methylbenzene,CC1=CC=CC=C1OC,1-methoxy-2-methylbenzene
282,7731.0,288,1-Methoxy-4-methylbenzene,CC1=CC=C(C=C1)OC,1-methoxy-4-methylbenzene
283,7731.0,289,1-Methoxy-4-methylbenzene,CC1=CC=C(C=C1)OC,1-methoxy-4-methylbenzene
284,7731.0,290,1-Methoxy-4-methylbenzene,CC1=CC=C(C=C1)OC,1-methoxy-4-methylbenzene
285,7702.0,291,1-Methoxy-4-propylbenzene,CCCC1=CC=C(C=C1)OC,1-methoxy-4-propylbenzene
286,7702.0,292,1-Methoxy-4-propylbenzene,CCCC1=CC=C(C=C1)OC,1-methoxy-4-propylbenzene
287,16668.0,293,1-Methoxynaphthalene,COC1=CC=CC2=CC=CC=C21,1-methoxynaphthalene
288,,294,1-Methyl-1-phenethyl isobutyrate,,
289,61517.0,295,1-Methyl-3-phenylpropyl acetate,CC(CCC1=CC=CC=C1)OC(=O)C,4-phenylbutan-2-yl acetate
290,2775665.0,296,1-Methyl-3-trifluoromethyl-1H-pyrazole-4-carboxylic acid,CN1C=C(C(=N1)C(F)(F)F)C(=O)O,1-methyl-3-(trifluoromethyl)pyrazole-4-carboxylic acid
291,,297,1-Methyl-4-2(2-methyl-2H-tetrazol-5-yl)-1H-pyrazole-5-sulfonamide,,
292,12278.0,298,1-Methylbutyl acetate,CCCC(C)OC(=O)C,pentan-2-yl acetate
293,12278.0,299,1-Methylbutyl acetate,CCCC(C)OC(=O)C,pentan-2-yl acetate
294,43263.0,300,1-Methylbutyl butyrate,CCCC(C)OC(=O)CCC,pentan-2-yl butanoate
295,43263.0,301,1-Methylbutyl butyrate,CCCC(C)OC(=O)CCC,pentan-2-yl butanoate
296,43263.0,302,1-Methylbutyl butyrate,CCCC(C)OC(=O)CCC,pentan-2-yl butanoate
297,151080.0,303,1-Methylcyclopropene,CC1=CC1,1-methylcyclopropene
298,151080.0,304,1-Methylcyclopropene,CC1=CC1,1-methylcyclopropene
299,70495.0,307,1-Methylnicotinamide chloride,C[N+]1=CC=CC(=C1)C(=O)N.[Cl-],1-methylpyridin-1-ium-3-carboxamide;chloride
300,7304.0,308,1-Methylpyrrole,CN1C=CC=C1,1-methylpyrrole
301,7304.0,309,1-Methylpyrrole,CN1C=CC=C1,1-methylpyrrole
302,8454.0,310,1-Methylpyrrolidine,CN1CCCC1,1-methylpyrrolidine
303,6862.0,311,1-Naphthylacetic acid,C1=CC=C2C(=C1)C=CC=C2CC(=O)O,2-naphthalen-1-ylacetic acid
304,6862.0,312,1-Naphthylacetic acid,C1=CC=C2C(=C1)C=CC=C2CC(=O)O,2-naphthalen-1-ylacetic acid
305,,313,1-Nonene-3-one,,
306,,314,1-Nonene-3-one,,
307,,315,1-Phenyl-(3 or 5)-propylpyrazole,,
308,141850.0,316,1-Phenylethylmercaptan,CC(C1=CC=CC=C1)S,1-phenylethanethiol
309,61447.0,317,1-Phenylpropyl butyrate,CCCC(=O)OC(CC)C1=CC=CC=C1,1-phenylpropyl butanoate
310,,318,"1-Propyl-1-[2-(2,4,6 trichlorophenoxy)ethyl]urea",,
311,79803.0,319,1-Pyrroline,C1CC=NC1,"3,4-dihydro-2H-pyrrole"
312,,320,"1,1-Di-(2-methylbutoxy)ethane",,
313,,321,"1,1-Di-(2-methylbutoxy)ethane",,
314,,322,"1,1-Di-isobutoxy-2-methylpropane",,
315,,323,"1,1-Di-isobutoxy-2-methylpropane",,
316,83453.0,324,"1,1-Di-isobutoxy-3-methylbutane",CC(C)CC(OCC(C)C)OCC(C)C,"3-methyl-1,1-bis(2-methylpropoxy)butane"
317,83453.0,325,"1,1-Di-isobutoxy-3-methylbutane",CC(C)CC(OCC(C)C)OCC(C)C,"3-methyl-1,1-bis(2-methylpropoxy)butane"
318,,326,"1,1-Di-isobutoxyethane",,
319,,327,"1,1-Di-isobutoxyethane",,
320,53421444.0,328,"1,1-Di-isobutoxypentane",CCCCC(OCC(C)C)OCC(C)C,"1,1-bis(2-methylpropoxy)pentane"
321,53421444.0,329,"1,1-Di-isobutoxypentane",CCCCC(OCC(C)C)OCC(C)C,"1,1-bis(2-methylpropoxy)pentane"
322,,330,"1,1-Di-isobutoxypropane",,
323,,331,"1,1-Di-isobutoxypropane",,
324,,332,"1,1-Di-isopentyloxyethane",,
325,,333,"1,1-Di-isopentyloxyethane",,
326,,334,"1,1-Dichloro-2-(o-chlorophenyl)- 2-(p-chlorophenyl)ethane",,
327,568501.0,336,"1,1-Diethoxy-2-methylbutane",CCC(C)C(OCC)OCC,"1,1-diethoxy-2-methylbutane"
328,568501.0,337,"1,1-Diethoxy-2-methylbutane",CCC(C)C(OCC)OCC,"1,1-diethoxy-2-methylbutane"
329,519415.0,338,"1,1-Diethoxy-2-methylpropane",CCOC(C(C)C)OCC,"1,1-diethoxy-2-methylpropane"
330,519415.0,339,"1,1-Diethoxy-2-methylpropane",CCOC(C(C)C)OCC,"1,1-diethoxy-2-methylpropane"
331,19695.0,340,"1,1-Diethoxy-3-methylbutane",CCOC(CC(C)C)OCC,"1,1-diethoxy-3-methylbutane"
332,19695.0,341,"1,1-Diethoxy-3-methylbutane",CCOC(CC(C)C)OCC,"1,1-diethoxy-3-methylbutane"
333,3018210.0,342,"1,1-Diethoxy-3,7-dimethyloct-6-ene",CCOC(CC(C)CCC=C(C)C)OCC,"8,8-diethoxy-2,6-dimethyloct-2-ene"
334,3018210.0,343,"1,1-Diethoxy-3,7-dimethyloct-6-ene",CCOC(CC(C)CCC=C(C)C)OCC,"8,8-diethoxy-2,6-dimethyloct-2-ene"
335,77225.0,344,"1,1-Diethoxybutane",CCCC(OCC)OCC,"1,1-diethoxybutane"
336,77225.0,345,"1,1-Diethoxybutane",CCCC(OCC)OCC,"1,1-diethoxybutane"
337,104487.0,346,"1,1-Diethoxydodecane",CCCCCCCCCCCC(OCC)OCC,"1,1-diethoxydodecane"
338,104487.0,347,"1,1-Diethoxydodecane",CCCCCCCCCCCC(OCC)OCC,"1,1-diethoxydodecane"
339,7765.0,348,"1,1-Diethoxyethane",CCOC(C)OCC,"1,1-diethoxyethane"
340,7765.0,349,"1,1-Diethoxyethane",CCOC(C)OCC,"1,1-diethoxyethane"
341,,350,"1,1-Diethoxyhept-4-ene (cis and trans)",,
342,,351,"1,1-Diethoxyhept-4-ene (cis and trans)",,
343,93366.0,352,"1,1-Diethoxyhex-2-ene",CCCC=CC(OCC)OCC,"1,1-diethoxyhex-2-ene"
344,93366.0,353,"1,1-Diethoxyhex-2-ene",CCCC=CC(OCC)OCC,"1,1-diethoxyhex-2-ene"
345,166431.0,354,"1,1-Diethoxyhex-3-ene",CCC=CCC(OCC)OCC,"1,1-diethoxyhex-3-ene"
346,166431.0,355,"1,1-Diethoxyhex-3-ene",CCC=CCC(OCC)OCC,"1,1-diethoxyhex-3-ene"
347,105533.0,356,"1,1-Diethoxynona-2,6-diene",CCC=CCCC=CC(OCC)OCC,"1,1-diethoxynona-2,6-diene"
348,105533.0,357,"1,1-Diethoxynona-2,6-diene",CCC=CCCC=CC(OCC)OCC,"1,1-diethoxynona-2,6-diene"
349,108625.0,358,"1,1-Diethoxynonane",CCCCCCCCC(OCC)OCC,"1,1-diethoxynonane"
350,108625.0,359,"1,1-Diethoxynonane",CCCCCCCCC(OCC)OCC,"1,1-diethoxynonane"
351,101364.0,360,"1,1-Diethoxyoctane",CCCCCCCC(OCC)OCC,"1,1-diethoxyoctane"
352,101364.0,361,"1,1-Diethoxyoctane",CCCCCCCC(OCC)OCC,"1,1-diethoxyoctane"
353,77223.0,362,"1,1-Diethoxypentane",CCCCC(OCC)OCC,"1,1-diethoxypentane"
354,77223.0,363,"1,1-Diethoxypentane",CCCCC(OCC)OCC,"1,1-diethoxypentane"
355,20858.0,364,"1,1-Diethoxypropane",CCC(OCC)OCC,"1,1-diethoxypropane"
356,20858.0,365,"1,1-Diethoxypropane",CCC(OCC)OCC,"1,1-diethoxypropane"
357,104486.0,366,"1,1-Diethoxyundecane",CCCCCCCCCCC(OCC)OCC,"1,1-diethoxyundecane"
358,104486.0,367,"1,1-Diethoxyundecane",CCCCCCCCCCC(OCC)OCC,"1,1-diethoxyundecane"
359,21503.0,368,"1,1-Dihexyloxyethane",CCCCCCOC(C)OCCCCCC,1-(1-hexoxyethoxy)hexane
360,21503.0,369,"1,1-Dihexyloxyethane",CCCCCCOC(C)OCCCCCC,1-(1-hexoxyethoxy)hexane
361,62336.0,370,"1,1-Dimethoxy-2-phenylpropane",CC(C1=CC=CC=C1)C(OC)OC,"1,1-dimethoxypropan-2-ylbenzene"
362,24513.0,371,"1,1-Dimethoxydecane",CCCCCCCCCC(OC)OC,"1,1-dimethoxydecane"
363,24513.0,372,"1,1-Dimethoxydecane",CCCCCCCCCC(OC)OC,"1,1-dimethoxydecane"
364,10795.0,373,"1,1-Dimethoxyethane",CC(OC)OC,"1,1-dimethoxyethane"
365,10795.0,374,"1,1-Dimethoxyethane",CC(OC)OC,"1,1-dimethoxyethane"
366,61453.0,375,"1,1-Dimethoxyheptane",CCCCCCC(OC)OC,"1,1-dimethoxyheptane"
367,61453.0,376,"1,1-Dimethoxyheptane",CCCCCCC(OC)OC,"1,1-dimethoxyheptane"
368,,377,"1,1-Dimethoxyhex-2(trans)-ene",,
369,,378,"1,1-Dimethoxyhex-2(trans)-ene",,
370,74137.0,379,"1,1-Dimethoxyhexane",CCCCCC(OC)OC,"1,1-dimethoxyhexane"
371,74137.0,380,"1,1-Dimethoxyhexane",CCCCCC(OC)OC,"1,1-dimethoxyhexane"
372,61431.0,381,"1,1-Dimethoxyoctane",CCCCCCCC(OC)OC,"1,1-dimethoxyoctane"
373,61431.0,382,"1,1-Dimethoxyoctane",CCCCCCCC(OC)OC,"1,1-dimethoxyoctane"
374,117799.0,383,"1,1-Dimethoxypentane",CCCCC(OC)OC,"1,1-dimethoxypentane"
375,117799.0,384,"1,1-Dimethoxypentane",CCCCC(OC)OC,"1,1-dimethoxypentane"
376,20859.0,385,"1,1-Dimethoxypropane",CCC(OC)OC,"1,1-dimethoxypropane"
377,20859.0,386,"1,1-Dimethoxypropane",CCC(OC)OC,"1,1-dimethoxypropane"
378,,387,"1,1-Dimethyl-2-phenethyl acetate",,
379,,388,"1,1-Dimethyl-2-phenethyl butyrate",,
380,88561.0,389,"1,1-Dimethylethyl propionate",CCC(=O)OC(C)(C)C,tert-butyl propanoate
381,88561.0,390,"1,1-Dimethylethyl propionate",CCC(=O)OC(C)(C)C,tert-butyl propanoate
382,88561.0,391,"1,1-Dimethylethyl propionate",CCC(=O)OC(C)(C)C,tert-butyl propanoate
383,88561.0,392,"1,1-Dimethylethyl propionate",CCC(=O)OC(C)(C)C,tert-butyl propanoate
384,83035.0,393,"1,1-Dipentyloxyethane",CCCCCOC(C)OCCCCC,1-(1-pentoxyethoxy)pentane
385,83035.0,394,"1,1-Dipentyloxyethane",CCCCCOC(C)OCCCCC,1-(1-pentoxyethoxy)pentane
386,,395,"1,1-Diphenethoxyethane",,
387,24624.0,396,"1,1,3-Triethoxypropane",CCOCCC(OCC)OCC,"1,1,3-triethoxypropane"
388,24624.0,397,"1,1,3-Triethoxypropane",CCOCCC(OCC)OCC,"1,1,3-triethoxypropane"
389,24624.0,398,"1,1,3-Triethoxypropane",CCOCCC(OCC)OCC,"1,1,3-triethoxypropane"
390,1317.0,399,"1,10-Decanediamine",C(CCCCCN)CCCCN,"decane-1,10-diamine"
391,85266.0,402,"1,2-Bis(triethoxysilyl)ethane",CCO[Si](CC[Si](OCC)(OCC)OCC)(OCC)OCC,triethoxy(2-triethoxysilylethyl)silane
392,11524680.0,403,"1,2-Cyclohexanedicarboxylic acid, diisononyl ester",CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,"bis(7-methyloctyl) cyclohexane-1,2-dicarboxylate"
393,86749.0,404,"1,2-Dihydrolinalool",CCC(C)(CCC=C(C)C)O,"3,7-dimethyloct-6-en-3-ol"
394,86749.0,405,"1,2-Dihydrolinalool",CCC(C)(CCC=C(C)C)O,"3,7-dimethyloct-6-en-3-ol"
395,86749.0,406,"1,2-Dihydrolinalool",CCC(C)(CCC=C(C)C)O,"3,7-dimethyloct-6-en-3-ol"
396,86749.0,407,"1,2-Dihydrolinalool",CCC(C)(CCC=C(C)C)O,"3,7-dimethyloct-6-en-3-ol"
397,,408,"1,2-Dimethoxy-4-(prop-1-enyl)-benzene",,
398,,409,"1,2-Dimethoxy-4-(prop-1-enyl)-benzene",,
399,61400.0,410,"1,2-Dimethoxy-4-vinylbenzene",COC1=C(C=C(C=C1)C=C)OC,"4-ethenyl-1,2-dimethoxybenzene"
400,7043.0,411,"1,2-Dimethoxybenzene",COC1=CC=CC=C1OC,"1,2-dimethoxybenzene"
401,7043.0,412,"1,2-Dimethoxybenzene",COC1=CC=CC=C1OC,"1,2-dimethoxybenzene"
402,12462.0,413,"1,2,3-Trimethoxybenzene",COC1=C(C(=CC=C1)OC)OC,"1,2,3-trimethoxybenzene"
403,,414,"1,2,3-Tris([1'-ethoxy]-ethoxy)propane",,
404,11288106.0,415,"1,2,3,4-Tetrahydronaphthalene-2,6-dicarboxylic acid, dimethyl ester",COC(=O)C1CCC2=C(C1)C=CC(=C2)C(=O)OC,"dimethyl 1,2,3,4-tetrahydronaphthalene-2,6-dicarboxylate"
405,162452.0,416,"1,2,3,4,4a,5,6,7-Octahydro-2,5,5-trimethylnaphthalen-2-ol",CC1(CCC=C2C1CCC(C2)(C)O)C,"2,5,5-trimethyl-1,3,4,4a,6,7-hexahydronaphthalen-2-ol"
406,162452.0,417,"1,2,3,4,4a,5,6,7-Octahydro-2,5,5-trimethylnaphthalen-2-ol",CC1(CCC=C2C1CCC(C2)(C)O)C,"2,5,5-trimethyl-1,3,4,4a,6,7-hexahydronaphthalen-2-ol"
407,162452.0,418,"1,2,3,4,4a,5,6,7-Octahydro-2,5,5-trimethylnaphthalen-2-ol",CC1(CCC=C2C1CCC(C2)(C)O)C,"2,5,5-trimethyl-1,3,4,4a,6,7-hexahydronaphthalen-2-ol"
408,,419,"1,3 Propylene glycol",,
409,,420,"1,3- bis(isocyanatomethyl)benzene",,
410,15133.0,421,"1,3-Benzenedimethanamine",C1=CC(=CC(=C1)CN)CN,[3-(aminomethyl)phenyl]methanamine
411,4277.0,422,"1,3-Dicyclohexylurea",C1CCC(CC1)NC(=O)NC2CCCCC2,"1,3-dicyclohexylurea"
412,9025.0,423,"1,3-Dimethoxy-benzene",COC1=CC(=CC=C1)OC,"1,3-dimethoxybenzene"
413,9025.0,424,"1,3-Dimethoxy-benzene",COC1=CC(=CC=C1)OC,"1,3-dimethoxybenzene"
414,9025.0,425,"1,3-Dimethoxy-benzene",COC1=CC(=CC=C1)OC,"1,3-dimethoxybenzene"
415,81221.0,426,"1,3-Dimethyl-4-methoxybenzene",CC1=CC(=C(C=C1)OC)C,"1-methoxy-2,4-dimethylbenzene"
416,12586.0,427,"1,3-Dioxolane",C1COCO1,"1,3-dioxolane"
417,8081.0,428,"1,3,5-Trioxane",C1OCOCO1,"1,3,5-trioxane"
418,53421640.0,429,"1,3,5-Tris(2,2-dimethylpropanamido)benzene",CC(C)(C)C(=O)NC1=CC(=CC(=C1)NC(=O)C(C)(C)C)NC(=O)C(C)(C)C,"N-[3,5-bis(2,2-dimethylpropanoylamino)phenyl]-2,2-dimethylpropanamide"
419,53421640.0,430,"1,3,5-Tris(2,2-dimethylpropanamido)benzene",CC(C)(C)C(=O)NC1=CC(=CC(=C1)NC(=O)C(C)(C)C)NC(=O)C(C)(C)C,"N-[3,5-bis(2,2-dimethylpropanoylamino)phenyl]-2,2-dimethylpropanamide"
420,,431,"1,3,5-Tris(4-benzoylphenyl) benzene",,
421,7735.0,432,"1,4-Bis(hydroxymethyl)cyclohexane",C1CC(CCC1CO)CO,[4-(hydroxymethyl)cyclohexyl]methanol
422,8064.0,433,"1,4-Butanediol",C(CCO)CO,"butane-1,4-diol"
423,8064.0,434,"1,4-Butanediol",C(CCO)CO,"butane-1,4-diol"
424,10106.0,435,"1,4-Cineole",CC(C)C12CCC(O1)(CC2)C,1-methyl-4-propan-2-yl-7-oxabicyclo[2.2.1]heptane
425,14106.0,436,"1,4-Cyclohexanedicarboxylic acid",C1CC(CCC1C(=O)O)C(=O)O,"cyclohexane-1,4-dicarboxylic acid"
426,9016.0,438,"1,4-Dimethoxy-benzene",COC1=CC=C(C=C1)OC,"1,4-dimethoxybenzene"
427,9016.0,439,"1,4-Dimethoxy-benzene",COC1=CC=C(C=C1)OC,"1,4-dimethoxybenzene"
428,9016.0,440,"1,4-Dimethoxy-benzene",COC1=CC=C(C=C1)OC,"1,4-dimethoxybenzene"
429,11304.0,441,"1,4-Dimethylnaphthalene",CC1=CC=C(C2=CC=CC=C12)C,"1,4-dimethylnaphthalene"
430,12597.0,443,"1,4:3,6-Dianhydrosorbitol",C1C(C2C(O1)C(CO2)O)O,"(3S,3aR,6R,6aR)-2,3,3a,5,6,6a-hexahydrofuro[3,2-b]furan-3,6-diol"
431,12597.0,444,"1,4:3,6-Dianhydrosorbitol",C1C(C2C(O1)C(CO2)O)O,"(3S,3aR,6R,6aR)-2,3,3a,5,6,6a-hexahydrofuro[3,2-b]furan-3,6-diol"
432,,445,"1,5,5,9-Tetramethyl-13-oxatricyclo [8.3.0.0.(4.9)]tridecane",,
433,19460.0,446,"1,7-octadiene",C=CCCCCC=C,"octa-1,7-diene"
434,2758.0,447,"1,8-Cineole",CC1(C2CCC(O1)(CC2)C)C,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane"
435,2758.0,448,"1,8-Cineole",CC1(C2CCC(O1)(CC2)C)C,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane"
436,3081712.0,449,11-oxotetrodotoxin,C12C3C(C4C(C1(C(C(O3)(O4)O)O)NC(=NC2O)N)O)(C(O)O)O,"3-amino-14-(dihydroxymethyl)-8,10-dioxa-2,4-diazatetracyclo[7.3.1.17,11.01,6]tetradec-3-ene-5,9,12,13,14-pentol"
437,20725980.0,450,"12-(Acetoxy)stearic acid, 2,3-bis(acetoxy)propyl ester",CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)C)OC(=O)C,"2,3-diacetyloxypropyl 12-acetyloxyoctadecanoate"
438,11085337.0,451,12-alpha-Santalen-14-ol,CC(=CCCC1(C2CC3C1(C3C2)C)C)CO,"(Z)-5-[(1S,3R,6R)-2,3-dimethyl-3-tricyclo[2.2.1.02,6]heptanyl]-2-methylpent-2-en-1-ol"
439,11085337.0,452,12-alpha-Santalen-14-ol,CC(=CCCC1(C2CC3C1(C3C2)C)C)CO,"(Z)-5-[(1S,3R,6R)-2,3-dimethyl-3-tricyclo[2.2.1.02,6]heptanyl]-2-methylpent-2-en-1-ol"
440,11085337.0,453,12-alpha-Santalen-14-ol,CC(=CCCC1(C2CC3C1(C3C2)C)C)CO,"(Z)-5-[(1S,3R,6R)-2,3-dimethyl-3-tricyclo[2.2.1.02,6]heptanyl]-2-methylpent-2-en-1-ol"
441,6857681.0,454,12-beta-Santalen-14-ol,CC(=CCCC1(C2CCC(C2)C1=C)C)CO,"(Z)-2-methyl-5-[(1S,2R,4R)-2-methyl-3-methylidene-2-bicyclo[2.2.1]heptanyl]pent-2-en-1-ol"
442,6857681.0,455,12-beta-Santalen-14-ol,CC(=CCCC1(C2CCC(C2)C1=C)C)CO,"(Z)-2-methyl-5-[(1S,2R,4R)-2-methyl-3-methylidene-2-bicyclo[2.2.1]heptanyl]pent-2-en-1-ol"
443,6857681.0,456,12-beta-Santalen-14-ol,CC(=CCCC1(C2CCC(C2)C1=C)C)CO,"(Z)-2-methyl-5-[(1S,2R,4R)-2-methyl-3-methylidene-2-bicyclo[2.2.1]heptanyl]pent-2-en-1-ol"
444,3018619.0,457,12-Methyltridecanal,CC(C)CCCCCCCCCCC=O,12-methyltridecanal
445,3018619.0,458,12-Methyltridecanal,CC(C)CCCCCCCCCCC=O,12-methyltridecanal
446,3018619.0,459,12-Methyltridecanal,CC(C)CCCCCCCCCCC=O,12-methyltridecanal
447,5367668.0,460,16-Octadecenal,CC=CCCCCCCCCCCCCCCC=O,(E)-octadec-16-enal
448,5367668.0,461,16-Octadecenal,CC=CCCCCCCCCCCCCCCC=O,(E)-octadec-16-enal
449,5367668.0,462,16-Octadecenal,CC=CCCCCCCCCCCCCCCC=O,(E)-octadec-16-enal
450,5367668.0,463,16-Octadecenal,CC=CCCCCCCCCCCCCCCC=O,(E)-octadec-16-enal
451,,464,"1R,2S,5R-isopulegone",,
452,,465,"1R,2S,5R-isopulegyl acetate",,
453,86278314.0,466,"2-(1-Chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1H-1,2,4-triazol-1-yl)propane-1,2-diol",C1CC1(C(CN2C=NC=N2)(C(C3=CC=CC=C3Cl)O)O)Cl,"2-(1-chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)propane-1,2-diol"
454,86057400.0,467,"2-(1-Chlorocyclopropyl)-3-(2-chlorophenyl)propane-1,2-diol",C1CC1(C(CC2=CC=CC=C2Cl)(CO)O)Cl,"2-(1-chlorocyclopropyl)-3-(2-chlorophenyl)propane-1,2-diol"
455,,468,"2-(1-Chlorocyclopropyl)1-(2-chlorophenyl)-3-(1,2,4-triazol-1-yl)-propan-2-ol",,
456,6861.0,469,2-(1-Naphthyl)acetamide,C1=CC=C2C(=C1)C=CC=C2CC(=O)N,2-naphthalen-1-ylacetamide
457,6861.0,470,2-(1-Naphthyl)acetamide,C1=CC=C2C(=C1)C=CC=C2CC(=O)N,2-naphthalen-1-ylacetamide
458,,471,2-(2-Methylprop-1-enyl)-4-methyltetrahydropyran,,
459,139595618.0,472,2-(2-Oxotetradecanoyl) benzoic acid,CCCCCCCCCCCCC(=O)C(=O)C1=CC=CC=C1C(=O)O,2-(2-oxotetradecanoyl)benzoic acid
460,76962929.0,473,"2-(2,2-Difluoroethoxy)-N-(1H-1,2,4-triazol-3-yl)-6-(trifluoromethyl)benzenesulfonamide",C1=CC(=C(C(=C1)OCC(F)F)S(=O)(=O)NC2=NC=NN2)C(F)(F)F,"2-(2,2-difluoroethoxy)-N-(1H-1,2,4-triazol-5-yl)-6-(trifluoromethyl)benzenesulfonamide"
461,,474,"2-(2,2-Difluoroethoxy)-N-(5-hydroxy-8-methoxy[1,2,4]triazolo[1,5-c]pyrimidin-2-yl)-6-(trifluoromethyl)benzenesulfonamide",,
